TITLE	
1156.0000	86.2188
1154.0000	86.2322
1152.0000	86.269
1150.0000	86.3009
1148.0000	86.3237
1146.0000	86.3313
1144.0000	86.3588
1142.0000	86.3846
1140.0000	86.4293
1138.0000	86.4394
1136.0000	86.4595
1134.0000	86.4797
1132.0000	86.5162
1130.0000	86.5401
1128.0000	86.576
1126.0000	86.6004
1124.0000	86.6262
1122.0000	86.6574
1120.0000	86.6799
1118.0000	86.7013
1116.0000	86.7318
1114.0000	86.7793
1112.0000	86.804
1110.0000	86.8076
1108.0000	86.8165
1106.0000	86.8347
1104.0000	86.8662
1102.0000	86.909
1100.0000	86.9505
1098.0000	86.9583
1096.0000	86.989
1094.0000	86.99
1092.0000	87.0188
1090.0000	87.0291
1088.0000	87.0453
1086.0000	87.0495
1084.0000	87.0786
1082.0000	87.118
1080.0000	87.1575
1078.0000	87.2011
1076.0000	87.22
1074.0000	87.2377
1072.0000	87.2481
1070.0000	87.2651
1068.0000	87.2712
1066.0000	87.2761
1064.0000	87.3207
1062.0000	87.3449
1060.0000	87.3761
1058.0000	87.3869
1056.0000	87.4149
1054.0000	87.4264
1052.0000	87.4594
1050.0000	87.4882
1048.0000	87.5262
1046.0000	87.528
1044.0000	87.5534
1042.0000	87.5829
1040.0000	87.6048
1038.0000	87.5922
1036.0000	87.5958
1034.0000	87.6139
1032.0000	87.6414
1030.0000	87.6542
1028.0000	87.6839
1026.0000	87.7106
1024.0000	87.7234
1022.0000	87.7463
1020.0000	87.7592
1018.0000	87.7785
1016.0000	87.7962
1014.0000	87.8138
1012.0000	87.8236
1010.0000	87.8475
1008.0000	87.8504
1006.0000	87.8735
1004.0000	87.8785
1002.0000	87.9049
1000.0000	87.9275
998.0000	87.9589
996.0000	87.9847
994.0000	88.0044
992.0000	87.9996
990.0000	88.0105
988.0000	88.0191
986.0000	88.0522
984.0000	88.0702
982.0000	88.0811
980.0000	88.0961
978.0000	88.1045
976.0000	88.1366
974.0000	88.1384
972.0000	88.1569
970.0000	88.1647
968.0000	88.2062
966.0000	88.2151
964.0000	88.2293
962.0000	88.2211
960.0000	88.2435
958.0000	88.2824
956.0000	88.2959
954.0000	88.293
952.0000	88.302
950.0000	88.3235
948.0000	88.3495
946.0000	88.3618
944.0000	88.3989
942.0000	88.4291
940.0000	88.4743
938.0000	88.4522
936.0000	88.4622
934.0000	88.444
932.0000	88.469
930.0000	88.4908
928.0000	88.5197
926.0000	88.5363
924.0000	88.5751
922.0000	88.5948
920.0000	88.583
918.0000	88.6261
916.0000	88.6307
914.0000	88.66
912.0000	88.6732
910.0000	88.6531
908.0000	88.6881
906.0000	88.6745
904.0000	88.6808
902.0000	88.6863
900.0000	88.7128
898.0000	88.7227
896.0000	88.7516
894.0000	88.7474
892.0000	88.7666
890.0000	88.7821
888.0000	88.7682
886.0000	88.7956
884.0000	88.787
882.0000	88.8177
880.0000	88.8324
878.0000	88.8523
876.0000	88.8731
874.0000	88.9143
872.0000	88.8724
870.0000	88.8996
868.0000	88.9368
866.0000	88.9147
864.0000	88.9541
862.0000	88.9869
860.0000	89.4477
858.0000	89.4907
856.0000	89.4566
854.0000	89.2916
852.0000	89.1463
850.0000	88.929
848.0000	89.0556
846.0000	89.1914
844.0000	89.3866
842.0000	89.3873
840.0000	89.3461
838.0000	89.2958
836.0000	89.1688
834.0000	89.1668
832.0000	89.134
830.0000	89.1906
828.0000	89.2513
826.0000	89.3876
824.0000	89.3634
822.0000	89.342
820.0000	89.468
818.0000	89.4519
816.0000	89.4361
814.0000	89.4538
812.0000	89.48
810.0000	89.55
808.0000	89.5229
806.0000	89.465
804.0000	89.5473
802.0000	89.4914
800.0000	89.6018
798.0000	89.5717
796.0000	89.6129
794.0000	89.6919
792.0000	89.6139
790.0000	89.627
788.0000	89.5652
786.0000	89.677
784.0000	89.6862
782.0000	89.8186
780.0000	89.8292
778.0000	89.8628
776.0000	89.7729
774.0000	89.7766
772.0000	89.7936
770.0000	89.8457
768.0000	89.8789
766.0000	89.9309
764.0000	89.9249
762.0000	90.0046
760.0000	90.0915
758.0000	90.14
756.0000	90.0923
754.0000	90.1253
752.0000	90.148
750.0000	90.1629
748.0000	90.236
746.0000	90.2716
744.0000	90.258
742.0000	90.1985
740.0000	90.3383
738.0000	90.3389
736.0000	90.3859
734.0000	90.4226
732.0000	90.4742
730.0000	90.4992
728.0000	90.5504
726.0000	90.4767
724.0000	90.4915
722.0000	90.4946
720.0000	90.5916
718.0000	90.6665
716.0000	90.7178
714.0000	90.7451
712.0000	90.7794
710.0000	90.8644
708.0000	90.9106
706.0000	90.9231
704.0000	90.9258
702.0000	90.9018
700.0000	90.9407
698.0000	90.9596
696.0000	91.0177
694.0000	91.0599
692.0000	91.0888
690.0000	91.0901
688.0000	91.1115
686.0000	91.122
684.0000	91.1684
682.0000	91.1762
680.0000	91.2232
678.0000	91.2738
676.0000	91.3331
674.0000	91.3503
672.0000	91.3898
670.0000	91.4293
668.0000	91.4384
666.0000	91.4785
664.0000	91.5173
662.0000	91.5436
660.0000	91.5671
658.0000	91.5625
656.0000	91.5751
654.0000	91.6258
652.0000	91.6676
650.0000	91.6766
648.0000	91.7179
646.0000	91.7255
644.0000	91.8175
642.0000	91.8116
640.0000	91.8481
638.0000	91.877
636.0000	91.8965
634.0000	91.9468
632.0000	92.0249
630.0000	92.0458
628.0000	92.0535
626.0000	92.0694
624.0000	92.1088
622.0000	92.1759
620.0000	92.1682
618.0000	92.2154
616.0000	92.2056
614.0000	92.2511
612.0000	92.302
610.0000	92.3624
608.0000	92.3729
606.0000	92.4147
604.0000	92.4049
602.0000	92.5081
600.0000	92.4925
598.0000	92.5261
596.0000	92.5027
594.0000	92.557
592.0000	92.6167
590.0000	92.6542
588.0000	92.7081
586.0000	92.7009
584.0000	92.7456
582.0000	92.7915
580.0000	92.8898
578.0000	92.9263
576.0000	92.9004
574.0000	92.8855
572.0000	92.9235
570.0000	92.9985
568.0000	93.0634
566.0000	93.0888
564.0000	93.0743
562.0000	93.1026
560.0000	93.1581
558.0000	93.2223
556.0000	93.2457
554.0000	93.2879
552.0000	93.3417
550.0000	93.3382
548.0000	93.368
546.0000	93.3826
544.0000	93.4265
542.0000	93.478
540.0000	93.557
538.0000	93.5749
536.0000	93.6745
534.0000	93.6081
532.0000	93.6708
530.0000	93.6576
528.0000	93.666
526.0000	93.7491
524.0000	93.8545
522.0000	93.9083
520.0000	93.9305
518.0000	93.9238
516.0000	93.9413
514.0000	93.9741
512.0000	94.0306
510.0000	94.0745
508.0000	94.1941
506.0000	94.2036
504.0000	94.2942
502.0000	94.2283
500.0000	94.295
498.0000	94.2878
496.0000	94.3411
494.0000	94.4011
492.0000	94.4311
490.0000	94.489
488.0000	94.5321
486.0000	94.5558
484.0000	94.6114
482.0000	94.6547
480.0000	94.7322
478.0000	94.7405
476.0000	94.7996
474.0000	94.8485
472.0000	94.8805
470.0000	94.8603
468.0000	94.8525
466.0000	94.973
464.0000	94.9882
462.0000	95.0192
460.0000	95.0238
458.0000	95.0185
456.0000	95.0585
454.0000	95.0414
452.0000	95.0654
450.0000	95.1352
448.0000	95.232
446.0000	95.2818
444.0000	95.3575
442.0000	95.3224
440.0000	95.3037
438.0000	95.305
436.0000	95.2721
434.0000	95.2726
432.0000	95.235
430.0000	95.1892
428.0000	95.3176
426.0000	95.351
424.0000	95.2636
422.0000	95.2099
420.0000	95.0507
418.0000	95.2337
416.0000	95.2928
414.0000	95.289
412.0000	95.1825
410.0000	95.016
408.0000	95.0299
406.0000	94.9728
404.0000	95.1022
402.0000	95.0096
400.0000	95.0513
398.0000	95.0673
396.0000	95.0879
394.0000	95.0106
392.0000	94.8507
390.0000	94.8656
388.0000	94.9545
386.0000	94.9471
384.0000	94.8039
382.0000	94.7839
380.0000	94.7943
378.0000	94.7643
376.0000	94.5913
374.0000	94.6111
372.0000	94.7413
370.0000	94.6605
368.0000	94.8571
366.0000	95.0142
364.0000	94.9821
362.0000	94.5393
360.0000	94.6771
358.0000	94.6249
356.0000	94.5731
354.0000	94.4091
352.0000	94.2273
350.0000	94.2276
348.0000	94.5694
346.0000	94.4715
344.0000	94.4867
342.0000	94.3039
340.0000	94.2173
338.0000	94.1004
336.0000	93.9085
334.0000	93.8891
332.0000	93.7859
330.0000	94.0506
328.0000	93.9314
326.0000	93.7201
324.0000	93.6194
322.0000	93.1904
320.0000	92.938
318.0000	92.5333
316.0000	92.3191
314.0000	91.9309
312.0000	91.565
310.0000	91.0026
308.0000	90.9082
306.0000	90.2003
304.0000	89.6085
302.0000	89.1117
300.0000	88.8585
