TITLE	
1156.0000	61.0367
1154.0000	61.0933
1152.0000	61.1566
1150.0000	61.2758
1148.0000	61.4126
1146.0000	61.5711
1144.0000	61.6353
1142.0000	61.731
1140.0000	61.7728
1138.0000	61.845
1136.0000	61.9737
1134.0000	62.0989
1132.0000	62.1732
1130.0000	62.1972
1128.0000	62.3627
1126.0000	62.4268
1124.0000	62.4745
1122.0000	62.6393
1120.0000	62.7478
1118.0000	62.62
1116.0000	62.8493
1114.0000	62.9061
1112.0000	63.0562
1110.0000	63.2108
1108.0000	63.1662
1106.0000	63.3161
1104.0000	63.3339
1102.0000	63.4749
1100.0000	63.617
1098.0000	63.6109
1096.0000	63.8144
1094.0000	63.7416
1092.0000	63.8775
1090.0000	63.9221
1088.0000	64.0016
1086.0000	64.1369
1084.0000	64.2287
1082.0000	64.2328
1080.0000	64.269
1078.0000	64.3578
1076.0000	64.5838
1074.0000	64.5914
1072.0000	64.7201
1070.0000	64.7384
1068.0000	64.7771
1066.0000	64.9119
1064.0000	64.8762
1062.0000	65.0163
1060.0000	65.1321
1058.0000	65.1705
1056.0000	65.1512
1054.0000	65.3787
1052.0000	65.3676
1050.0000	65.4879
1048.0000	65.5532
1046.0000	65.616
1044.0000	65.6675
1042.0000	65.7549
1040.0000	65.7985
1038.0000	65.9207
1036.0000	65.8788
1034.0000	65.9998
1032.0000	66.0545
1030.0000	66.1501
1028.0000	66.2018
1026.0000	66.3038
1024.0000	66.4146
1022.0000	66.4035
1020.0000	66.4561
1018.0000	66.4368
1016.0000	66.6346
1014.0000	66.6021
1012.0000	66.6479
1010.0000	66.7578
1008.0000	66.8291
1006.0000	66.7957
1004.0000	66.924
1002.0000	67.0058
1000.0000	67.0844
998.0000	67.0805
996.0000	67.1934
994.0000	67.2088
992.0000	67.3278
990.0000	67.3667
988.0000	67.3035
986.0000	67.4423
984.0000	67.5289
982.0000	67.5127
980.0000	67.6871
978.0000	67.6496
976.0000	67.6919
974.0000	67.7056
972.0000	67.8424
970.0000	67.725
968.0000	67.8184
966.0000	67.9775
964.0000	67.987
962.0000	68.0125
960.0000	68.048
958.0000	68.1308
956.0000	68.1691
954.0000	68.3673
952.0000	68.3706
950.0000	68.3183
948.0000	68.3444
946.0000	68.3974
944.0000	68.3296
942.0000	68.5829
940.0000	68.4552
938.0000	68.5153
936.0000	68.6168
934.0000	68.7164
932.0000	68.6001
930.0000	68.6832
928.0000	68.7337
926.0000	68.7477
924.0000	68.8253
922.0000	68.9481
920.0000	68.8318
918.0000	68.95
916.0000	68.9493
914.0000	69.0973
912.0000	69.0082
910.0000	69.1809
908.0000	69.2506
906.0000	69.132
904.0000	69.2546
902.0000	69.4055
900.0000	69.4649
898.0000	69.5813
896.0000	69.4806
894.0000	69.1508
892.0000	69.292
890.0000	69.4287
888.0000	69.6896
886.0000	69.5673
884.0000	69.4819
882.0000	69.7447
880.0000	69.6553
878.0000	69.9293
876.0000	69.7247
874.0000	69.6872
872.0000	69.8926
870.0000	69.8173
868.0000	70.0962
866.0000	69.8121
864.0000	70.0255
862.0000	70.0826
860.0000	70.1652
858.0000	72.9952
856.0000	71.4835
854.0000	70.2305
852.0000	70.9519
850.0000	70.8493
848.0000	70.3746
846.0000	70.7664
844.0000	69.7399
842.0000	70.5553
840.0000	71.131
838.0000	70.7571
836.0000	71.016
834.0000	71.9064
832.0000	69.9998
830.0000	71.5792
828.0000	70.3258
826.0000	71.981
824.0000	71.6129
822.0000	71.4363
820.0000	71.3219
818.0000	71.7964
816.0000	70.8683
814.0000	71.3075
812.0000	71.3336
810.0000	71.1858
808.0000	71.8201
806.0000	72.0193
804.0000	71.3179
802.0000	72.0583
800.0000	71.7705
798.0000	72.176
796.0000	72.1619
794.0000	71.9446
792.0000	72.5107
790.0000	72.278
788.0000	71.7079
786.0000	72.3123
784.0000	72.024
782.0000	72.4046
780.0000	72.7209
778.0000	73.0887
776.0000	72.3194
774.0000	72.0328
772.0000	72.7822
770.0000	72.8035
768.0000	72.8338
766.0000	72.6769
764.0000	72.9455
762.0000	72.8303
760.0000	72.9473
758.0000	72.7133
756.0000	73.3619
754.0000	73.5378
752.0000	73.2407
750.0000	72.9726
748.0000	73.0369
746.0000	73.6258
744.0000	73.5858
742.0000	73.7936
740.0000	74.0726
738.0000	73.6232
736.0000	74.0546
734.0000	73.9696
732.0000	73.9084
730.0000	74.1318
728.0000	74.208
726.0000	74.4596
724.0000	74.4197
722.0000	74.6613
720.0000	74.6045
718.0000	75.0486
716.0000	74.6511
714.0000	74.7894
712.0000	74.7268
710.0000	74.9224
708.0000	75.359
706.0000	75.2628
704.0000	75.5527
702.0000	75.5225
700.0000	75.6006
698.0000	75.55
696.0000	76.1152
694.0000	75.8991
692.0000	75.54
690.0000	75.9932
688.0000	75.9334
686.0000	75.9618
684.0000	76.1053
682.0000	76.3756
680.0000	76.1626
678.0000	76.3401
676.0000	76.5963
674.0000	76.4537
672.0000	76.7088
670.0000	76.9588
668.0000	77.1216
666.0000	77.0878
664.0000	77.2699
662.0000	77.346
660.0000	77.298
658.0000	77.2001
656.0000	77.548
654.0000	77.7939
652.0000	77.9198
650.0000	77.9806
648.0000	78.089
646.0000	77.9715
644.0000	78.1893
642.0000	78.5435
640.0000	78.5333
638.0000	78.5386
636.0000	78.8411
634.0000	78.8936
632.0000	78.9788
630.0000	79.0878
628.0000	79.2504
626.0000	79.1648
624.0000	79.4467
622.0000	79.6947
620.0000	79.5864
618.0000	80.0466
616.0000	80.0061
614.0000	80.1317
612.0000	80.1841
610.0000	80.1864
608.0000	80.3076
606.0000	80.4475
604.0000	80.6239
602.0000	80.82
600.0000	81.0123
598.0000	81.0322
596.0000	81.1122
594.0000	81.309
592.0000	81.2567
590.0000	81.4461
588.0000	81.9278
586.0000	81.6956
584.0000	81.8313
582.0000	81.9365
580.0000	82.3683
578.0000	82.1061
576.0000	82.3266
574.0000	82.3968
572.0000	82.6583
570.0000	82.8492
568.0000	82.7787
566.0000	82.8813
564.0000	83.2056
562.0000	83.3443
560.0000	83.451
558.0000	83.3885
556.0000	83.678
554.0000	83.9998
552.0000	83.7761
550.0000	84.0453
548.0000	84.0438
546.0000	84.1661
544.0000	84.2704
542.0000	84.4886
540.0000	84.6379
538.0000	84.8286
536.0000	84.8429
534.0000	84.9555
532.0000	85.1158
530.0000	85.2099
528.0000	85.6675
526.0000	85.5898
524.0000	85.1387
522.0000	85.6766
520.0000	85.6415
518.0000	86.3824
516.0000	85.7387
514.0000	86.1675
512.0000	85.8157
510.0000	85.9213
508.0000	86.3464
506.0000	86.3861
504.0000	86.1832
502.0000	86.4454
500.0000	86.7915
498.0000	86.9621
496.0000	86.9584
494.0000	87.2256
492.0000	86.9317
490.0000	87.1701
488.0000	86.8992
486.0000	87.395
484.0000	87.4445
482.0000	87.5536
480.0000	87.355
478.0000	87.8064
476.0000	87.4371
474.0000	87.5453
472.0000	87.659
470.0000	88.1107
468.0000	87.6333
466.0000	87.935
464.0000	88.3423
462.0000	87.922
460.0000	88.1361
458.0000	87.6888
456.0000	88.1319
454.0000	88.0248
452.0000	88.2525
450.0000	87.7092
448.0000	88.3758
446.0000	87.9853
444.0000	88.59
442.0000	88.4953
440.0000	88.1741
438.0000	88.488
436.0000	88.1061
434.0000	88.5451
432.0000	88.5336
430.0000	88.4941
428.0000	88.6056
426.0000	88.4655
424.0000	88.3453
422.0000	87.7556
420.0000	87.8239
418.0000	87.9389
416.0000	88.8061
414.0000	88.5194
412.0000	88.2929
410.0000	88.5001
408.0000	88.4574
406.0000	88.02
404.0000	87.0761
402.0000	88.6211
400.0000	88.6646
398.0000	88.6891
396.0000	87.9365
394.0000	87.6699
392.0000	87.5078
390.0000	87.5286
388.0000	88.3369
386.0000	88.1395
384.0000	88.2762
382.0000	89.0736
380.0000	88.1843
378.0000	87.9059
376.0000	88.7604
374.0000	87.673
372.0000	88.0715
370.0000	88.4665
368.0000	87.2302
366.0000	85.8883
364.0000	86.9887
362.0000	89.0115
360.0000	87.1273
358.0000	88.8292
356.0000	86.9704
354.0000	87.5426
352.0000	88.6052
350.0000	87.8241
348.0000	86.7479
346.0000	85.9097
344.0000	88.4234
342.0000	88.8314
340.0000	86.5691
338.0000	86.2313
336.0000	86.4645
334.0000	86.8429
332.0000	89.1914
330.0000	87.1707
328.0000	86.7873
326.0000	85.5605
324.0000	83.5558
322.0000	88.6947
320.0000	85.9401
318.0000	86.5795
316.0000	82.8558
314.0000	84.5809
312.0000	83.3993
310.0000	81.3299
308.0000	79.4389
306.0000	80.3027
304.0000	83.7538
302.0000	75.7448
300.0000	81.9264
