TITLE	
1156.0000	74.4164
1154.0000	74.5047
1152.0000	74.5839
1150.0000	74.5668
1148.0000	74.5999
1146.0000	74.7317
1144.0000	74.8059
1142.0000	74.8774
1140.0000	74.9775
1138.0000	75.0721
1136.0000	75.0657
1134.0000	75.1846
1132.0000	75.1122
1130.0000	75.1948
1128.0000	75.357
1126.0000	75.3858
1124.0000	75.4732
1122.0000	75.5067
1120.0000	75.5273
1118.0000	75.5427
1116.0000	75.7326
1114.0000	75.7197
1112.0000	75.8656
1110.0000	75.888
1108.0000	75.956
1106.0000	75.9803
1104.0000	76.0146
1102.0000	76.0462
1100.0000	76.155
1098.0000	76.1429
1096.0000	76.2507
1094.0000	76.3407
1092.0000	76.3571
1090.0000	76.2876
1088.0000	76.4925
1086.0000	76.5836
1084.0000	76.586
1082.0000	76.6398
1080.0000	76.6045
1078.0000	76.7034
1076.0000	76.8275
1074.0000	76.7853
1072.0000	76.8372
1070.0000	76.901
1068.0000	76.9875
1066.0000	77.0417
1064.0000	77.067
1062.0000	77.1588
1060.0000	77.281
1058.0000	77.2749
1056.0000	77.2013
1054.0000	77.373
1052.0000	77.4438
1050.0000	77.4443
1048.0000	77.5277
1046.0000	77.4951
1044.0000	77.6348
1042.0000	77.6155
1040.0000	77.5468
1038.0000	77.7721
1036.0000	77.7899
1034.0000	77.7939
1032.0000	77.8709
1030.0000	77.8823
1028.0000	77.9753
1026.0000	77.9454
1024.0000	77.9679
1022.0000	78.0103
1020.0000	78.1336
1018.0000	78.1709
1016.0000	78.1952
1014.0000	78.3271
1012.0000	78.2498
1010.0000	78.3679
1008.0000	78.3752
1006.0000	78.3683
1004.0000	78.4506
1002.0000	78.4686
1000.0000	78.4567
998.0000	78.5646
996.0000	78.695
994.0000	78.7572
992.0000	78.7003
990.0000	78.6918
988.0000	78.7723
986.0000	78.7618
984.0000	78.8446
982.0000	78.9775
980.0000	78.9533
978.0000	78.9644
976.0000	79.0588
974.0000	79.0159
972.0000	79.045
970.0000	79.1324
968.0000	79.334
966.0000	79.0951
964.0000	79.171
962.0000	79.2972
960.0000	79.3861
958.0000	79.3743
956.0000	79.3541
954.0000	79.3538
952.0000	79.3706
950.0000	79.5551
948.0000	79.4762
946.0000	79.5616
944.0000	79.5795
942.0000	79.7635
940.0000	79.6341
938.0000	79.7554
936.0000	79.6256
934.0000	79.6743
932.0000	79.6842
930.0000	79.9109
928.0000	79.78
926.0000	79.9421
924.0000	79.8672
922.0000	79.7892
920.0000	80.085
918.0000	80.1367
916.0000	80.0995
914.0000	80.2044
912.0000	80.2101
910.0000	80.0636
908.0000	80.2422
906.0000	80.2158
904.0000	80.4437
902.0000	80.4104
900.0000	80.3708
898.0000	80.2314
896.0000	80.3434
894.0000	80.3147
892.0000	80.6057
890.0000	80.4922
888.0000	80.5799
886.0000	80.4083
884.0000	80.3035
882.0000	80.5994
880.0000	81.017
878.0000	80.5961
876.0000	80.6513
874.0000	80.864
872.0000	80.754
870.0000	80.9514
868.0000	80.9714
866.0000	80.6768
864.0000	80.9339
862.0000	81.1004
860.0000	80.6658
858.0000	80.974
856.0000	81.8363
854.0000	82.2794
852.0000	81.0128
850.0000	81.4122
848.0000	82.392
846.0000	81.6967
844.0000	81.5094
842.0000	81.1761
840.0000	81.0022
838.0000	81.4815
836.0000	80.9541
834.0000	81.3318
832.0000	81.3706
830.0000	81.792
828.0000	81.6589
826.0000	81.5423
824.0000	81.9743
822.0000	82.0041
820.0000	81.9175
818.0000	81.8375
816.0000	82.2403
814.0000	81.9112
812.0000	81.5464
810.0000	81.5547
808.0000	81.7479
806.0000	82.4274
804.0000	82.6417
802.0000	82.3113
800.0000	82.9793
798.0000	82.0083
796.0000	82.9344
794.0000	81.9138
792.0000	81.9634
790.0000	82.4486
788.0000	82.6097
786.0000	82.7834
784.0000	83.0853
782.0000	82.7071
780.0000	82.8968
778.0000	83.0165
776.0000	83.5932
774.0000	82.8376
772.0000	83.2096
770.0000	82.9568
768.0000	82.6947
766.0000	83.1596
764.0000	82.7222
762.0000	83.2956
760.0000	83.4316
758.0000	83.6359
756.0000	83.6729
754.0000	83.2722
752.0000	83.346
750.0000	83.356
748.0000	83.8733
746.0000	83.5083
744.0000	83.6921
742.0000	83.4954
740.0000	84.0218
738.0000	83.9365
736.0000	84.2457
734.0000	84.0411
732.0000	84.0217
730.0000	84.1142
728.0000	84.2293
726.0000	84.0253
724.0000	84.4027
722.0000	84.2134
720.0000	84.9303
718.0000	84.1607
716.0000	84.478
714.0000	84.7855
712.0000	84.5655
710.0000	84.6341
708.0000	85.1276
706.0000	84.6712
704.0000	85.0788
702.0000	84.6895
700.0000	84.817
698.0000	85.2427
696.0000	85.2794
694.0000	85.2527
692.0000	85.3787
690.0000	85.4043
688.0000	85.166
686.0000	85.3763
684.0000	85.3227
682.0000	85.1391
680.0000	85.4189
678.0000	85.605
676.0000	85.6959
674.0000	85.8217
672.0000	85.5186
670.0000	85.8546
668.0000	85.8656
666.0000	85.8696
664.0000	85.7109
662.0000	86.0828
660.0000	86.0548
658.0000	86.0819
656.0000	85.9371
654.0000	86.2692
652.0000	86.5106
650.0000	86.4394
648.0000	86.0676
646.0000	86.5138
644.0000	86.6298
642.0000	86.3813
640.0000	86.486
638.0000	86.8314
636.0000	86.8245
634.0000	86.6789
632.0000	86.7565
630.0000	86.5809
628.0000	86.6415
626.0000	86.8749
624.0000	86.7691
622.0000	87.0244
620.0000	87.0788
618.0000	86.9661
616.0000	87.3178
614.0000	86.9999
612.0000	87.3988
610.0000	87.595
608.0000	87.3637
606.0000	87.5817
604.0000	87.3861
602.0000	87.7818
600.0000	87.4142
598.0000	87.5695
596.0000	87.6893
594.0000	88.0349
592.0000	87.9336
590.0000	87.7314
588.0000	88.1829
586.0000	87.9855
584.0000	87.9713
582.0000	88.2304
580.0000	88.3147
578.0000	88.2087
576.0000	88.6142
574.0000	88.1687
572.0000	88.4851
570.0000	88.3772
568.0000	88.5636
566.0000	88.4731
564.0000	88.5527
562.0000	88.929
560.0000	88.635
558.0000	89.1627
556.0000	89.1668
554.0000	89.0223
552.0000	89.0433
550.0000	89.0489
548.0000	89.5445
546.0000	89.1057
544.0000	89.2607
542.0000	89.2082
540.0000	89.4873
538.0000	89.2878
536.0000	89.8067
534.0000	89.5313
532.0000	89.2273
530.0000	89.6216
528.0000	89.7814
526.0000	89.5869
524.0000	89.9478
522.0000	89.8532
520.0000	89.7829
518.0000	90.0632
516.0000	90.1578
514.0000	90.0319
512.0000	89.8702
510.0000	90.2579
508.0000	90.1445
506.0000	90.2011
504.0000	90.1528
502.0000	90.4984
500.0000	90.2524
498.0000	90.4079
496.0000	90.6348
494.0000	90.6384
492.0000	90.6025
490.0000	90.6928
488.0000	90.6794
486.0000	90.4225
484.0000	90.6103
482.0000	90.1862
480.0000	90.4875
478.0000	90.6565
476.0000	90.5218
474.0000	90.7208
472.0000	90.7023
470.0000	90.8052
468.0000	91.0717
466.0000	90.6357
464.0000	90.4606
462.0000	90.7608
460.0000	90.9544
458.0000	90.6849
456.0000	90.7089
454.0000	90.8869
452.0000	91.1574
450.0000	90.6857
448.0000	90.9524
446.0000	91.2292
444.0000	91.2861
442.0000	90.8331
440.0000	90.9507
438.0000	90.9371
436.0000	91.4399
434.0000	90.8414
432.0000	91.1392
430.0000	90.815
428.0000	91.3771
426.0000	91.023
424.0000	90.5511
422.0000	91.4935
420.0000	91.2922
418.0000	90.6007
416.0000	91.6438
414.0000	91.8006
412.0000	91.101
410.0000	91.7823
408.0000	91.0143
406.0000	91.1808
404.0000	91.0099
402.0000	91.382
400.0000	91.4489
398.0000	91.3817
396.0000	90.6322
394.0000	91.0396
392.0000	90.5914
390.0000	91.297
388.0000	90.8574
386.0000	90.919
384.0000	90.5402
382.0000	90.8022
380.0000	90.7073
378.0000	90.3222
376.0000	91.0813
374.0000	90.7446
372.0000	91.3725
370.0000	89.4017
368.0000	90.4021
366.0000	90.2854
364.0000	90.749
362.0000	90.8105
360.0000	91.3332
358.0000	91.4648
356.0000	90.0387
354.0000	91.0712
352.0000	90.281
350.0000	91.6349
348.0000	91.0114
346.0000	89.5552
344.0000	91.8802
342.0000	91.4764
340.0000	90.2228
338.0000	88.8861
336.0000	91.4487
334.0000	91.2682
332.0000	91.9195
330.0000	91.6938
328.0000	90.6937
326.0000	91.6048
324.0000	90.7557
322.0000	91.0341
320.0000	88.2113
318.0000	89.7599
316.0000	89.6364
314.0000	88.7138
312.0000	91.878
310.0000	87.7875
308.0000	88.2519
306.0000	88.844
304.0000	88.6499
302.0000	94.3048
300.0000	91.7535
