TITLE	
1158.0000	73.1596
1156.0000	73.2758
1154.0000	73.3314
1152.0000	73.4863
1150.0000	73.4808
1148.0000	73.4732
1146.0000	73.6186
1144.0000	73.7249
1142.0000	73.7681
1140.0000	73.9617
1138.0000	73.9795
1136.0000	73.9374
1134.0000	73.9985
1132.0000	74.0428
1130.0000	74.1428
1128.0000	74.2641
1126.0000	74.3131
1124.0000	74.3085
1122.0000	74.4664
1120.0000	74.4489
1118.0000	74.5208
1116.0000	74.6665
1114.0000	74.6406
1112.0000	74.7343
1110.0000	74.842
1108.0000	74.8713
1106.0000	74.9155
1104.0000	74.9657
1102.0000	75.076
1100.0000	75.1105
1098.0000	75.0767
1096.0000	75.1836
1094.0000	75.2824
1092.0000	75.3654
1090.0000	75.3456
1088.0000	75.4579
1086.0000	75.5492
1084.0000	75.5005
1082.0000	75.615
1080.0000	75.7016
1078.0000	75.6632
1076.0000	75.7129
1074.0000	75.8485
1072.0000	75.8582
1070.0000	75.8978
1068.0000	76.0316
1066.0000	76.0455
1064.0000	76.0666
1062.0000	76.161
1060.0000	76.2261
1058.0000	76.2818
1056.0000	76.3508
1054.0000	76.4242
1052.0000	76.3739
1050.0000	76.4639
1048.0000	76.5597
1046.0000	76.5843
1044.0000	76.638
1042.0000	76.7191
1040.0000	76.5845
1038.0000	76.778
1036.0000	76.8301
1034.0000	76.996
1032.0000	76.9685
1030.0000	76.9417
1028.0000	76.8917
1026.0000	77.0597
1024.0000	77.0297
1022.0000	77.1708
1020.0000	77.2452
1018.0000	77.2301
1016.0000	77.2029
1014.0000	77.3535
1012.0000	77.3586
1010.0000	77.4876
1008.0000	77.4905
1006.0000	77.4749
1004.0000	77.4623
1002.0000	77.5406
1000.0000	77.6204
998.0000	77.6584
996.0000	77.8186
994.0000	77.8757
992.0000	77.7302
990.0000	77.8129
988.0000	77.9051
986.0000	77.989
984.0000	78.0226
982.0000	78.0275
980.0000	77.9585
978.0000	78.1529
976.0000	78.2286
974.0000	78.1792
972.0000	78.2289
970.0000	78.2366
968.0000	78.3226
966.0000	78.2646
964.0000	78.3779
962.0000	78.4594
960.0000	78.4378
958.0000	78.436
956.0000	78.4047
954.0000	78.4194
952.0000	78.5148
950.0000	78.669
948.0000	78.6647
946.0000	78.7074
944.0000	78.6049
942.0000	78.8179
940.0000	78.7905
938.0000	78.8656
936.0000	78.8457
934.0000	78.785
932.0000	78.7723
930.0000	79.0319
928.0000	78.8977
926.0000	78.9351
924.0000	78.998
922.0000	78.9505
920.0000	79.0001
918.0000	79.2241
916.0000	79.2001
914.0000	79.3057
912.0000	79.2834
910.0000	79.33
908.0000	79.1909
906.0000	79.37
904.0000	79.3858
902.0000	79.5159
900.0000	79.4672
898.0000	79.3506
896.0000	79.3151
894.0000	79.4084
892.0000	79.7104
890.0000	79.656
888.0000	79.8286
886.0000	79.7587
884.0000	79.3755
882.0000	79.6335
880.0000	79.8519
878.0000	79.6496
876.0000	80.0775
874.0000	79.7899
872.0000	79.9152
870.0000	79.92
868.0000	79.8879
866.0000	79.8875
864.0000	79.8934
862.0000	80.2066
860.0000	79.4297
858.0000	80.9331
856.0000	81.3682
854.0000	80.7249
852.0000	79.5959
850.0000	80.9199
848.0000	82.0447
846.0000	79.8594
844.0000	80.5863
842.0000	80.8993
840.0000	80.0747
838.0000	80.7035
836.0000	80.8289
834.0000	80.4367
832.0000	80.7161
830.0000	80.1321
828.0000	80.6308
826.0000	80.8228
824.0000	81.5813
822.0000	80.7479
820.0000	80.7368
818.0000	80.3632
816.0000	80.9081
814.0000	80.7369
812.0000	80.7519
810.0000	81.3124
808.0000	81.1421
806.0000	81.1544
804.0000	81.8281
802.0000	80.7437
800.0000	81.5302
798.0000	81.5805
796.0000	81.4352
794.0000	81.6348
792.0000	81.4666
790.0000	81.191
788.0000	81.9916
786.0000	81.6216
784.0000	82.041
782.0000	81.5375
780.0000	81.7698
778.0000	81.9416
776.0000	81.6367
774.0000	82.0809
772.0000	82.0961
770.0000	81.8819
768.0000	81.6155
766.0000	81.9024
764.0000	81.7949
762.0000	82.1171
760.0000	81.9383
758.0000	82.4132
756.0000	82.4059
754.0000	82.6403
752.0000	82.6824
750.0000	82.2154
748.0000	82.6132
746.0000	82.5859
744.0000	82.3309
742.0000	82.5303
740.0000	82.9777
738.0000	82.9122
736.0000	83.209
734.0000	83.035
732.0000	83.1477
730.0000	83.1786
728.0000	83.2605
726.0000	83.1192
724.0000	83.4568
722.0000	83.1344
720.0000	83.7248
718.0000	83.2598
716.0000	83.5343
714.0000	83.5261
712.0000	83.6598
710.0000	83.697
708.0000	83.7134
706.0000	83.6985
704.0000	84.0534
702.0000	83.9843
700.0000	83.6438
698.0000	84.3183
696.0000	84.1839
694.0000	84.374
692.0000	84.5154
690.0000	84.4969
688.0000	84.2224
686.0000	84.5598
684.0000	84.5888
682.0000	84.5137
680.0000	84.5421
678.0000	84.775
676.0000	84.8787
674.0000	85.1973
672.0000	84.9327
670.0000	85.0021
668.0000	85.0523
666.0000	85.0125
664.0000	85.0866
662.0000	85.3831
660.0000	85.4365
658.0000	85.5493
656.0000	85.5472
654.0000	85.7471
652.0000	85.8615
650.0000	85.8625
648.0000	85.8185
646.0000	86.0994
644.0000	86.1994
642.0000	85.9713
640.0000	85.78
638.0000	86.1852
636.0000	86.1823
634.0000	86.0816
632.0000	86.3145
630.0000	86.3095
628.0000	86.2457
626.0000	86.2697
624.0000	86.426
622.0000	86.5704
620.0000	86.7007
618.0000	86.5689
616.0000	86.7528
614.0000	86.7789
612.0000	87.1474
610.0000	87.0874
608.0000	86.9223
606.0000	87.4027
604.0000	86.927
602.0000	87.4741
600.0000	87.4075
598.0000	87.4221
596.0000	87.5607
594.0000	87.4775
592.0000	87.6201
590.0000	87.2838
588.0000	87.664
586.0000	87.9126
584.0000	87.6426
582.0000	87.7675
580.0000	87.9426
578.0000	87.9432
576.0000	88.3727
574.0000	88.1714
572.0000	88.388
570.0000	88.4608
568.0000	88.3361
566.0000	88.0587
564.0000	88.1309
562.0000	88.6581
560.0000	88.6525
558.0000	88.6607
556.0000	88.7976
554.0000	88.7682
552.0000	88.7691
550.0000	88.7228
548.0000	89.2648
546.0000	88.7146
544.0000	89.2554
542.0000	89.2982
540.0000	89.1651
538.0000	89.3347
536.0000	89.5783
534.0000	89.1991
532.0000	89.2594
530.0000	89.5868
528.0000	89.1474
526.0000	89.385
524.0000	89.4973
522.0000	89.6954
520.0000	89.9452
518.0000	89.8667
516.0000	89.6029
514.0000	89.6089
512.0000	89.8142
510.0000	89.8329
508.0000	89.7419
506.0000	89.7437
504.0000	89.9887
502.0000	90.1838
500.0000	89.7428
498.0000	89.9918
496.0000	90.326
494.0000	90.4764
492.0000	90.2985
490.0000	90.1369
488.0000	90.3757
486.0000	90.2949
484.0000	90.4119
482.0000	90.3666
480.0000	90.1584
478.0000	90.2656
476.0000	90.1656
474.0000	90.574
472.0000	90.5025
470.0000	90.595
468.0000	90.6194
466.0000	90.3909
464.0000	90.4105
462.0000	90.5548
460.0000	90.6075
458.0000	90.4163
456.0000	90.5411
454.0000	90.3879
452.0000	90.3073
450.0000	90.5207
448.0000	90.4645
446.0000	90.777
444.0000	90.6897
442.0000	90.6374
440.0000	90.7024
438.0000	90.117
436.0000	90.8918
434.0000	90.6068
432.0000	90.4492
430.0000	90.277
428.0000	90.9209
426.0000	90.6715
424.0000	90.5686
422.0000	91.2781
420.0000	90.9321
418.0000	90.7506
416.0000	91.4173
414.0000	90.3909
412.0000	90.3117
410.0000	90.4516
408.0000	90.6499
406.0000	91.5227
404.0000	91.0775
402.0000	90.6358
400.0000	90.4715
398.0000	90.7006
396.0000	90.6823
394.0000	90.4374
392.0000	89.9362
390.0000	90.3782
388.0000	90.031
386.0000	90.4726
384.0000	90.6594
382.0000	90.6428
380.0000	89.7062
378.0000	89.6195
376.0000	90.95
374.0000	91.1211
372.0000	90.2704
370.0000	89.9848
368.0000	89.2684
366.0000	89.7862
364.0000	90.3419
362.0000	90.8361
360.0000	90.6746
358.0000	89.9978
356.0000	90.2085
354.0000	91.7962
352.0000	90.0752
350.0000	91.0583
348.0000	90.0879
346.0000	90.2601
344.0000	91.85
342.0000	90.6497
340.0000	91.197
338.0000	88.7262
336.0000	92.7196
334.0000	91.9019
332.0000	90.472
330.0000	90.249
328.0000	87.9929
326.0000	92.0346
324.0000	90.4985
322.0000	90.4776
320.0000	90.3312
318.0000	90.6546
316.0000	90.2286
314.0000	90.2731
312.0000	89.0609
310.0000	90.0572
308.0000	88.8697
306.0000	87.659
304.0000	87.4442
302.0000	93.2882
300.0000	88.9217
