TITLE	
1156.0000	75.0284
1154.0000	75.0792
1152.0000	75.2417
1150.0000	75.2134
1148.0000	75.2384
1146.0000	75.2822
1144.0000	75.3142
1142.0000	75.4321
1140.0000	75.4818
1138.0000	75.5284
1136.0000	75.5508
1134.0000	75.5873
1132.0000	75.6719
1130.0000	75.683
1128.0000	75.7432
1126.0000	75.6833
1124.0000	75.7488
1122.0000	75.9329
1120.0000	75.9767
1118.0000	76.0225
1116.0000	76.0212
1114.0000	76.0231
1112.0000	76.1557
1110.0000	76.2114
1108.0000	76.26
1106.0000	76.2266
1104.0000	76.2731
1102.0000	76.3627
1100.0000	76.4385
1098.0000	76.4006
1096.0000	76.4656
1094.0000	76.5017
1092.0000	76.5995
1090.0000	76.6074
1088.0000	76.6748
1086.0000	76.8388
1084.0000	76.7228
1082.0000	76.7977
1080.0000	76.7402
1078.0000	76.8133
1076.0000	76.9572
1074.0000	76.9435
1072.0000	77.0127
1070.0000	76.9925
1068.0000	77.0506
1066.0000	77.1037
1064.0000	77.093
1062.0000	77.2283
1060.0000	77.363
1058.0000	77.2948
1056.0000	77.3742
1054.0000	77.3804
1052.0000	77.4463
1050.0000	77.3858
1048.0000	77.5277
1046.0000	77.4914
1044.0000	77.5499
1042.0000	77.663
1040.0000	77.5281
1038.0000	77.6719
1036.0000	77.7222
1034.0000	77.8165
1032.0000	77.7053
1030.0000	77.7906
1028.0000	77.8445
1026.0000	77.9114
1024.0000	77.9931
1022.0000	77.854
1020.0000	78.0112
1018.0000	78.0598
1016.0000	78.0397
1014.0000	78.179
1012.0000	78.103
1010.0000	78.1915
1008.0000	78.1975
1006.0000	78.2132
1004.0000	78.228
1002.0000	78.2967
1000.0000	78.3369
998.0000	78.3719
996.0000	78.4775
994.0000	78.4792
992.0000	78.5388
990.0000	78.5134
988.0000	78.4357
986.0000	78.5136
984.0000	78.6358
982.0000	78.7064
980.0000	78.7091
978.0000	78.6629
976.0000	78.7929
974.0000	78.6825
972.0000	78.7461
970.0000	78.7431
968.0000	78.9603
966.0000	78.8287
964.0000	78.8975
962.0000	78.9288
960.0000	79.0262
958.0000	79.0585
956.0000	79.1023
954.0000	78.9486
952.0000	79.0241
950.0000	79.1134
948.0000	79.091
946.0000	79.2764
944.0000	79.2551
942.0000	79.4447
940.0000	79.2505
938.0000	79.3051
936.0000	79.2276
934.0000	79.2856
932.0000	79.2919
930.0000	79.506
928.0000	79.3708
926.0000	79.5437
924.0000	79.4982
922.0000	79.4411
920.0000	79.3933
918.0000	79.6755
916.0000	79.5607
914.0000	79.5512
912.0000	79.7621
910.0000	79.5964
908.0000	79.7858
906.0000	79.7128
904.0000	79.6746
902.0000	79.8649
900.0000	79.9311
898.0000	79.7618
896.0000	79.8314
894.0000	79.8537
892.0000	80.2415
890.0000	80.0741
888.0000	80.0906
886.0000	79.7993
884.0000	79.6602
882.0000	80.0237
880.0000	80.3044
878.0000	79.9612
876.0000	80.2002
874.0000	80.4382
872.0000	80.0907
870.0000	80.1931
868.0000	80.4499
866.0000	80.1441
864.0000	79.9431
862.0000	80.3505
860.0000	80.473
858.0000	80.8058
856.0000	80.4243
854.0000	80.0186
852.0000	80.3271
850.0000	80.5054
848.0000	82.1821
846.0000	79.4353
844.0000	81.1307
842.0000	80.5754
840.0000	79.5527
838.0000	80.4903
836.0000	81.0244
834.0000	80.2757
832.0000	81.511
830.0000	80.5907
828.0000	80.7605
826.0000	80.5713
824.0000	80.8703
822.0000	81.2287
820.0000	81.4049
818.0000	80.0429
816.0000	81.0722
814.0000	81.3248
812.0000	80.8896
810.0000	80.9317
808.0000	81.4103
806.0000	81.2962
804.0000	81.5805
802.0000	81.1697
800.0000	81.5061
798.0000	81.6297
796.0000	81.904
794.0000	81.114
792.0000	81.6302
790.0000	81.1377
788.0000	81.5806
786.0000	80.9809
784.0000	81.4922
782.0000	81.7437
780.0000	81.8317
778.0000	82.1198
776.0000	82.0591
774.0000	81.6417
772.0000	82.1489
770.0000	81.86
768.0000	81.9139
766.0000	81.4073
764.0000	81.7486
762.0000	82.3519
760.0000	82.1956
758.0000	82.208
756.0000	82.558
754.0000	82.773
752.0000	82.3951
750.0000	81.9807
748.0000	82.404
746.0000	82.4129
744.0000	82.3666
742.0000	82.258
740.0000	83.012
738.0000	82.3631
736.0000	82.8615
734.0000	83.0207
732.0000	82.7575
730.0000	83.1402
728.0000	82.9839
726.0000	83.0301
724.0000	83.2387
722.0000	83.1147
720.0000	83.0818
718.0000	83.1963
716.0000	83.1272
714.0000	83.1194
712.0000	83.1929
710.0000	83.2432
708.0000	83.4041
706.0000	83.3476
704.0000	83.4326
702.0000	83.3548
700.0000	83.3557
698.0000	83.8449
696.0000	83.7931
694.0000	83.6117
692.0000	83.917
690.0000	83.7474
688.0000	83.5989
686.0000	83.9317
684.0000	83.8868
682.0000	83.8842
680.0000	83.6528
678.0000	83.9588
676.0000	84.0047
674.0000	84.1866
672.0000	83.8231
670.0000	83.9495
668.0000	84.366
666.0000	84.1114
664.0000	83.9384
662.0000	84.2235
660.0000	84.332
658.0000	84.3315
656.0000	84.2086
654.0000	84.4555
652.0000	84.6181
650.0000	84.2195
648.0000	84.1348
646.0000	84.7054
644.0000	84.8194
642.0000	84.2818
640.0000	84.3448
638.0000	84.651
636.0000	84.5769
634.0000	84.6495
632.0000	84.6102
630.0000	84.5602
628.0000	84.7795
626.0000	84.8241
624.0000	84.7718
622.0000	84.9665
620.0000	84.9595
618.0000	84.9056
616.0000	84.9354
614.0000	85.1433
612.0000	85.362
610.0000	85.307
608.0000	85.1092
606.0000	85.3637
604.0000	85.1973
602.0000	85.4418
600.0000	85.3907
598.0000	85.486
596.0000	85.6986
594.0000	85.6078
592.0000	85.5349
590.0000	85.6619
588.0000	85.6817
586.0000	85.581
584.0000	85.7609
582.0000	85.9323
580.0000	86.0496
578.0000	86.1193
576.0000	86.1039
574.0000	85.8498
572.0000	86.2906
570.0000	86.1165
568.0000	86.2752
566.0000	86.4953
564.0000	86.1547
562.0000	86.772
560.0000	86.5245
558.0000	86.6445
556.0000	86.8099
554.0000	86.6815
552.0000	86.7055
550.0000	86.5331
548.0000	86.9552
546.0000	86.7549
544.0000	87.1094
542.0000	86.9051
540.0000	87.0685
538.0000	87.1153
536.0000	87.3027
534.0000	87.2835
532.0000	87.0121
530.0000	87.2867
528.0000	87.0499
526.0000	87.4118
524.0000	87.5424
522.0000	87.2028
520.0000	87.761
518.0000	87.4447
516.0000	87.5936
514.0000	87.5872
512.0000	87.3754
510.0000	87.8642
508.0000	87.7076
506.0000	87.7863
504.0000	87.6013
502.0000	87.8897
500.0000	87.8729
498.0000	87.9175
496.0000	88.0299
494.0000	88.0194
492.0000	88.1091
490.0000	88.3353
488.0000	88.2258
486.0000	87.9794
484.0000	87.8609
482.0000	87.9109
480.0000	87.8822
478.0000	88.06
476.0000	88.1116
474.0000	88.2064
472.0000	88.3902
470.0000	87.8851
468.0000	88.3206
466.0000	88.1407
464.0000	87.5533
462.0000	88.2836
460.0000	88.1954
458.0000	88.3116
456.0000	88.0045
454.0000	88.167
452.0000	88.1011
450.0000	87.8987
448.0000	88.0046
446.0000	88.4474
444.0000	88.5115
442.0000	88.1003
440.0000	88.0607
438.0000	87.782
436.0000	88.1956
434.0000	88.2851
432.0000	88.049
430.0000	87.9073
428.0000	88.2146
426.0000	88.3645
424.0000	87.8664
422.0000	88.3259
420.0000	87.8673
418.0000	87.5354
416.0000	88.361
414.0000	88.3138
412.0000	87.8978
410.0000	88.1069
408.0000	88.0428
406.0000	87.9956
404.0000	87.8455
402.0000	87.5923
400.0000	87.8257
398.0000	88.1813
396.0000	87.9343
394.0000	87.6217
392.0000	86.992
390.0000	88.0448
388.0000	86.9929
386.0000	88.2369
384.0000	87.8218
382.0000	87.2384
380.0000	87.7571
378.0000	86.9016
376.0000	88.326
374.0000	88.7631
372.0000	87.5638
370.0000	86.4971
368.0000	87.1578
366.0000	88.1793
364.0000	87.0127
362.0000	88.2144
360.0000	88.9693
358.0000	87.4792
356.0000	88.4899
354.0000	87.4475
352.0000	87.2904
350.0000	88.3019
348.0000	87.3016
346.0000	85.8634
344.0000	88.8471
342.0000	89.2699
340.0000	87.2121
338.0000	84.6414
336.0000	88.1904
334.0000	89.3496
332.0000	87.7352
330.0000	88.0278
328.0000	87.2655
326.0000	88.0466
324.0000	88.5308
322.0000	86.2483
320.0000	87.2383
318.0000	85.2482
316.0000	87.8744
314.0000	84.9397
312.0000	83.6968
310.0000	86.6987
308.0000	84.0612
306.0000	81.5213
304.0000	81.8696
302.0000	85.6799
300.0000	84.534
