TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	12/07/03
TIME	15:04:19
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-2
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	1500.0000
LASTX	300.0000
NPOINTS	601
FIRSTY	0.58055
MAXY	0.92870
MINY	0.58005
XYDATA
1500.0000	58.0552
1498.0000	58.0053
1496.0000	58.1188
1494.0000	58.2217
1492.0000	58.342
1490.0000	58.3216
1488.0000	58.2961
1486.0000	58.4565
1484.0000	58.4439
1482.0000	58.4539
1480.0000	58.4625
1478.0000	58.6331
1476.0000	58.6147
1474.0000	58.757
1472.0000	58.7196
1470.0000	58.9188
1468.0000	58.9696
1466.0000	58.9936
1464.0000	58.9956
1462.0000	59.1064
1460.0000	59.0826
1458.0000	59.1206
1456.0000	59.3029
1454.0000	59.329
1452.0000	59.4192
1450.0000	59.4412
1448.0000	59.608
1446.0000	59.6153
1444.0000	59.6863
1442.0000	59.5883
1440.0000	59.8341
1438.0000	59.844
1436.0000	60.0579
1434.0000	60.0145
1432.0000	60.0348
1430.0000	60.0429
1428.0000	60.1468
1426.0000	60.1907
1424.0000	60.3649
1422.0000	60.3769
1420.0000	60.4127
1418.0000	60.5403
1416.0000	60.5989
1414.0000	60.6592
1412.0000	60.7809
1410.0000	60.7986
1408.0000	60.778
1406.0000	60.8576
1404.0000	61.1133
1402.0000	61.2551
1400.0000	61.1266
1398.0000	61.066
1396.0000	61.2502
1394.0000	61.3307
1392.0000	61.4456
1390.0000	61.4399
1388.0000	61.5413
1386.0000	61.6297
1384.0000	61.6768
1382.0000	61.6447
1380.0000	61.7982
1378.0000	61.9058
1376.0000	61.9583
1374.0000	61.857
1372.0000	62.0625
1370.0000	62.1705
1368.0000	62.298
1366.0000	62.3546
1364.0000	62.33
1362.0000	62.4149
1360.0000	62.4692
1358.0000	62.6584
1356.0000	62.6698
1354.0000	62.7731
1352.0000	62.8442
1350.0000	62.9776
1348.0000	63.103
1346.0000	63.2212
1344.0000	63.0762
1342.0000	63.1704
1340.0000	63.2536
1338.0000	63.3219
1336.0000	63.4378
1334.0000	63.4876
1332.0000	63.5114
1330.0000	63.6032
1328.0000	63.6983
1326.0000	63.8021
1324.0000	63.9405
1322.0000	63.9948
1320.0000	63.945
1318.0000	64.1178
1316.0000	64.1354
1314.0000	64.2298
1312.0000	64.2894
1310.0000	64.397
1308.0000	64.4252
1306.0000	64.4544
1304.0000	64.6212
1302.0000	64.7098
1300.0000	64.7844
1298.0000	64.8469
1296.0000	64.7886
1294.0000	64.9908
1292.0000	65.0495
1290.0000	65.0975
1288.0000	65.2027
1286.0000	65.3936
1284.0000	65.3395
1282.0000	65.4461
1280.0000	65.5545
1278.0000	65.6346
1276.0000	65.7048
1274.0000	65.7313
1272.0000	65.8719
1270.0000	65.9361
1268.0000	66.0142
1266.0000	66.0925
1264.0000	66.0933
1262.0000	66.2187
1260.0000	66.3964
1258.0000	66.3723
1256.0000	66.4524
1254.0000	66.5836
1252.0000	66.7255
1250.0000	66.757
1248.0000	66.8699
1246.0000	66.9265
1244.0000	66.9692
1242.0000	67.0931
1240.0000	67.1509
1238.0000	67.1644
1236.0000	67.3168
1234.0000	67.3796
1232.0000	67.3401
1230.0000	67.5802
1228.0000	67.5983
1226.0000	67.7279
1224.0000	67.809
1222.0000	67.8525
1220.0000	67.9678
1218.0000	67.9873
1216.0000	68.0912
1214.0000	68.213
1212.0000	68.2152
1210.0000	68.3037
1208.0000	68.4523
1206.0000	68.4499
1204.0000	68.6252
1202.0000	68.6429
1200.0000	68.821
1198.0000	68.9455
1196.0000	69.0628
1194.0000	69.105
1192.0000	69.1658
1190.0000	69.291
1188.0000	69.2648
1186.0000	69.3688
1184.0000	69.5045
1182.0000	69.5602
1180.0000	69.6916
1178.0000	69.7263
1176.0000	69.8091
1174.0000	69.974
1172.0000	69.9129
1170.0000	70.1193
1168.0000	70.2487
1166.0000	70.2618
1164.0000	70.3931
1162.0000	70.3471
1160.0000	70.524
1158.0000	70.5425
