TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	12/07/03
TIME	14:40:49
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-2
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	1500.0000
LASTX	300.0000
NPOINTS	601
FIRSTY	0.92410
MAXY	0.93472
MINY	0.07100
XYDATA
1500.0000	92.4097
1498.0000	92.4037
1496.0000	92.515
1494.0000	92.3831
1492.0000	92.5227
1490.0000	92.5768
1488.0000	92.4267
1486.0000	92.4781
1484.0000	92.6785
1482.0000	92.3805
1480.0000	92.4233
1478.0000	92.6048
1476.0000	92.48
1474.0000	92.2627
1472.0000	92.3776
1470.0000	92.5747
1468.0000	92.3519
1466.0000	92.4801
1464.0000	92.4668
1462.0000	92.5149
1460.0000	92.4115
1458.0000	92.4448
1456.0000	92.4123
1454.0000	92.4439
1452.0000	92.4823
1450.0000	92.5123
1448.0000	92.5348
1446.0000	92.2856
1444.0000	92.4987
1442.0000	92.405
1440.0000	92.3592
1438.0000	92.3724
1436.0000	92.5673
1434.0000	92.5853
1432.0000	92.1612
1430.0000	92.3562
1428.0000	92.4009
1426.0000	92.2676
1424.0000	92.4479
1422.0000	92.3796
1420.0000	92.4613
1418.0000	92.2609
1416.0000	92.3541
1414.0000	92.4322
1412.0000	92.3585
1410.0000	92.3666
1408.0000	92.4442
1406.0000	92.618
1404.0000	92.1424
1402.0000	92.3049
1400.0000	92.3625
1398.0000	92.2478
1396.0000	92.2209
1394.0000	92.3646
1392.0000	92.4096
1390.0000	92.1833
1388.0000	92.2578
1386.0000	92.3665
1384.0000	92.2943
1382.0000	92.3304
1380.0000	92.351
1378.0000	92.4225
1376.0000	92.103
1374.0000	92.2727
1372.0000	92.3327
1370.0000	92.2135
1368.0000	92.3034
1366.0000	92.2991
1364.0000	92.452
1362.0000	92.1334
1360.0000	92.3609
1358.0000	92.35
1356.0000	92.1067
1354.0000	92.1757
1352.0000	92.2734
1350.0000	92.3062
1348.0000	92.0659
1346.0000	92.1401
1344.0000	92.3334
1342.0000	92.2176
1340.0000	92.1923
1338.0000	92.2593
1336.0000	92.4026
1334.0000	92.1462
1332.0000	92.3991
1330.0000	92.3992
1328.0000	92.1738
1326.0000	92.2501
1324.0000	92.3126
1322.0000	92.3606
1320.0000	92.2229
1318.0000	92.2891
1316.0000	92.2383
1314.0000	92.2342
1312.0000	92.2404
1310.0000	92.2806
1308.0000	92.2153
1306.0000	92.132
1304.0000	92.1522
1302.0000	92.2849
1300.0000	92.1981
1298.0000	92.1648
1296.0000	92.2138
1294.0000	92.2441
1292.0000	92.1611
1290.0000	92.1332
1288.0000	92.1833
1286.0000	92.1741
1284.0000	92.1458
1282.0000	92.2093
1280.0000	92.2437
1278.0000	92.1769
1276.0000	92.0944
1274.0000	92.1947
1272.0000	92.2143
1270.0000	92.1981
1268.0000	92.3007
1266.0000	92.2643
1264.0000	92.1826
1262.0000	92.2053
1260.0000	92.2698
1258.0000	92.2016
1256.0000	92.2855
1254.0000	92.2877
1252.0000	92.2467
1250.0000	92.2253
1248.0000	92.2292
1246.0000	92.2291
1244.0000	92.1819
1242.0000	92.2571
1240.0000	92.2759
1238.0000	92.2045
1236.0000	92.2104
1234.0000	92.2917
1232.0000	92.1077
1230.0000	92.2162
1228.0000	92.1908
1226.0000	92.2849
1224.0000	92.1761
1222.0000	92.1534
1220.0000	92.1757
1218.0000	92.2112
1216.0000	92.1445
1214.0000	92.2104
1212.0000	92.1979
1210.0000	92.2321
1208.0000	92.1995
1206.0000	92.1479
1204.0000	92.0669
1202.0000	92.1976
1200.0000	92.1351
1198.0000	92.1363
1196.0000	92.148
1194.0000	92.1553
1192.0000	92.1802
1190.0000	92.0986
1188.0000	92.1944
1186.0000	92.1459
1184.0000	92.0712
1182.0000	92.0634
1180.0000	92.197
1178.0000	92.1093
1176.0000	92.0866
1174.0000	92.1439
1172.0000	92.0613
1170.0000	92.1031
1168.0000	92.1087
1166.0000	92.2219
1164.0000	92.1075
1162.0000	91.9744
1160.0000	92.0774
